City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
338,Camacha,PT,33.0833,-16.3333,60.53,77,40,6.91,scattered clouds
339,Kazerun,IR,29.6195,51.6541,57.11,46,71,2.06,broken clouds
340,Luderitz,NA,-26.6481,15.1594,60.1,73,2,16.64,clear sky
341,Vangaindrano,MG,-23.35,47.6,72.77,92,91,2.95,light rain
342,Teguise,ES,29.0605,-13.564,61.02,72,20,12.66,few clouds
343,Shimoda,JP,34.6667,138.95,55.76,51,2,3.74,clear sky
344,Nata,PA,8.3333,-80.5167,73.69,91,100,8.12,overcast clouds
345,Dalvik,IS,65.9702,-18.5286,21.13,76,100,8.14,overcast clouds
346,Deniliquin,AU,-35.5333,144.9667,88.0,30,6,8.79,clear sky
347,Hammerfest,NO,70.6634,23.6821,30.65,80,20,20.71,light snow
348,Bengkulu,ID,-3.8004,102.2655,77.86,77,35,3.62,scattered clouds
349,Havre-Saint-Pierre,CA,50.2334,-63.5986,28.4,93,90,6.91,light snow
350,Excelsior Springs,US,39.3392,-94.2261,58.93,52,1,0.0,clear sky
351,Manokwari,ID,-0.8667,134.0833,81.55,81,100,6.53,heavy intensity rain
352,Talipan,PH,13.9333,121.6833,78.1,81,100,16.28,overcast clouds
353,Lesnyye Polyany,RU,55.9667,37.8667,22.35,90,100,9.44,overcast clouds
354,Moerai,PF,-22.4333,-151.3333,78.03,80,96,15.19,overcast clouds
355,Lasa,IT,46.6166,10.7002,38.14,96,100,1.25,light rain
356,Bathsheba,BB,13.2167,-59.5167,81.21,78,40,19.57,scattered clouds
357,Sertania,BR,-8.0736,-37.2644,77.79,55,93,10.58,overcast clouds
358,Tahe,CN,52.3333,124.7333,5.83,88,100,5.55,overcast clouds
359,Bolshaya Glushitsa,RU,50.2406,43.5908,30.65,97,50,8.88,scattered clouds
360,Cap Malheureux,MU,-19.9842,57.6142,77.49,77,1,1.99,clear sky
361,Lanigan,CA,51.8501,-105.0344,39.09,79,100,20.71,overcast clouds
362,Businga,CD,3.3333,20.8833,71.24,96,99,2.46,overcast clouds
363,Olafsvik,IS,64.8945,-23.7142,33.84,97,100,30.2,snow
364,Dauphin,CA,51.1494,-100.0502,33.94,86,90,17.27,overcast clouds
365,Forio,IT,40.7342,13.8646,57.49,70,21,24.83,few clouds
366,Jumla,NP,29.2747,82.1838,46.02,80,100,2.33,overcast clouds
367,Mar Del Plata,AR,-38.0023,-57.5575,63.09,83,0,3.0,clear sky
368,Praia Da Vitoria,PT,38.7333,-27.0667,62.85,94,75,6.93,broken clouds
369,Lompoc,US,34.6391,-120.4579,76.1,69,1,5.75,mist
370,Cabo San Lucas,MX,22.8909,-109.9124,82.51,51,40,3.0,scattered clouds
371,Cariamanga,EC,-4.3333,-79.55,55.47,90,100,3.65,light rain
372,Hatsukaichi,JP,34.35,132.3333,45.52,55,3,2.66,clear sky
373,Xacmaz,AZ,41.4635,48.806,44.04,81,100,8.99,overcast clouds
374,Constantine,DZ,36.365,6.6147,42.21,75,40,4.61,scattered clouds
375,Victoria,HK,22.2855,114.1577,62.26,49,12,1.01,few clouds
376,Korla,CN,41.7597,86.1469,21.63,73,1,2.42,clear sky
377,Yinchuan,CN,38.4681,106.2731,27.73,34,0,3.15,clear sky
378,Ornskoldsvik,SE,63.2909,18.7153,10.22,85,90,6.91,overcast clouds
379,Svetlyy,RU,54.675,20.1347,35.65,97,100,19.19,overcast clouds
380,Jining,CN,35.405,116.5814,37.6,50,0,7.34,clear sky
381,Verkhnyaya Inta,RU,65.9811,60.3094,10.38,81,100,13.11,overcast clouds
382,Allapalli,IN,19.4167,80.0667,59.11,72,6,2.17,clear sky
383,Iqaluit,CA,63.7506,-68.5145,11.93,73,90,2.3,light snow
384,Chokurdakh,RU,70.6333,147.9167,-32.98,100,99,7.23,overcast clouds
385,Singaraja,ID,-8.112,115.0882,79.97,79,100,1.36,light rain
386,Sorland,NO,67.667,12.6934,34.79,59,100,35.3,light rain
387,Port Blair,IN,11.6667,92.75,80.28,86,100,22.48,heavy intensity rain
388,Hami,CN,42.8,93.45,24.55,63,0,4.43,clear sky
389,Gillette,US,44.2911,-105.5022,59.23,39,1,5.01,clear sky
390,Riyadh,SA,24.6877,46.7219,60.94,32,8,7.25,clear sky
391,Grand Gaube,MU,-20.0064,57.6608,77.4,77,2,1.99,clear sky
392,Srednekolymsk,RU,67.45,153.6833,-37.79,100,41,1.79,scattered clouds
393,Bandundu,CD,-3.3167,17.3667,70.29,96,100,2.51,overcast clouds
394,Paragominas,BR,-2.9667,-47.4833,78.48,68,70,3.4,broken clouds
395,San Borja,BO,-14.8167,-66.85,78.21,73,100,3.11,overcast clouds
396,Coromandel,BR,-18.4733,-47.2003,68.76,87,100,0.38,overcast clouds
397,Ugoofaaru,MV,5.6667,73.0,81.19,77,100,5.01,overcast clouds
398,Tessalit,ML,20.1986,1.0114,71.42,17,5,9.91,clear sky
399,Kabalo,CD,-6.05,26.9167,68.72,98,99,1.1,overcast clouds
400,Porto Murtinho,BR,-21.6989,-57.8825,84.79,50,100,1.97,overcast clouds
401,Antalaha,MG,-14.9003,50.2788,73.09,90,65,5.55,light rain
402,Kalmunai,LK,7.4167,81.8167,76.08,85,65,4.79,broken clouds
403,Miandrivazo,MG,-19.5167,45.4667,77.9,71,100,3.56,overcast clouds
404,Kangaatsiaq,GL,68.3065,-53.4641,32.7,67,100,7.29,light snow
405,Kyaiklat,MM,16.4333,95.7333,71.87,78,25,7.4,scattered clouds
406,Norman Wells,CA,65.282,-126.8329,-21.96,63,90,4.61,light snow
407,Mutsu,JP,41.2894,141.2169,30.99,100,75,13.8,shower snow
408,Catemaco,MX,18.4167,-95.1167,69.55,93,41,4.81,scattered clouds
409,Itamaraca,BR,-7.7478,-34.8256,82.45,81,31,7.23,scattered clouds
410,Larsnes,NO,62.2028,5.5773,32.0,68,99,19.48,overcast clouds
411,Albion,US,42.2431,-84.753,42.75,93,90,3.44,overcast clouds
412,Nakhon Si Thammarat,TH,8.25,100.0,77.0,89,100,7.47,light rain
413,Hohoe,GH,7.1518,0.4736,74.75,89,71,3.87,broken clouds
414,Rundu,NA,-17.9333,19.7667,69.71,66,68,2.35,broken clouds
415,Tiksi,RU,71.6872,128.8694,-28.44,100,81,4.32,broken clouds
416,Mikuni,JP,36.2171,136.1519,42.71,64,81,4.25,broken clouds
417,Port Lincoln,AU,-34.7333,135.8667,63.88,58,97,11.9,overcast clouds
418,Iberia,US,29.9502,-91.7507,66.27,82,1,5.75,clear sky
419,Weligama,LK,5.9667,80.4167,74.91,88,4,3.74,clear sky
420,Manta,EC,-0.95,-80.7333,76.78,73,75,5.75,broken clouds
421,Hervey Bay,AU,-25.2986,152.8535,86.04,81,19,4.0,few clouds
422,Camana,PE,-16.6228,-72.7111,67.8,77,100,7.05,overcast clouds
423,Tailai,CN,46.3833,123.4,28.17,65,35,19.04,scattered clouds
424,Komsomolskiy,UZ,40.4272,71.7189,35.02,64,9,2.3,clear sky
425,Ambilobe,MG,-13.2,49.05,73.15,76,35,2.64,scattered clouds
426,Piopio,NZ,-38.4667,175.0167,77.43,62,100,4.43,overcast clouds
427,Elko,US,41.0002,-115.5012,51.82,42,80,1.99,broken clouds
428,Poum,NC,-20.2333,164.0167,81.73,76,25,13.47,scattered clouds
429,The Pas,CA,53.8251,-101.2541,14.02,79,90,6.91,light snow
430,Bodmin,GB,50.4715,-4.7243,44.26,75,86,9.22,overcast clouds
431,Guarda,PT,40.5373,-7.2658,36.23,93,100,8.41,overcast clouds
432,Linjiang,CN,41.8069,126.9078,18.19,72,10,4.56,clear sky
433,Ulladulla,AU,-35.35,150.4667,79.7,63,10,9.35,clear sky
434,Cascais,PT,38.6979,-9.4215,56.46,85,100,15.01,overcast clouds
435,Fare,PF,-16.7,-151.0167,81.16,74,100,18.32,overcast clouds
436,Henties Bay,NA,-22.116,14.2845,58.86,94,2,6.51,clear sky
437,Te Anau,NZ,-45.4167,167.7167,71.49,49,100,1.36,moderate rain
438,Ahipara,NZ,-35.1667,173.1667,70.88,65,100,3.0,overcast clouds
439,Fortuna,US,40.5982,-124.1573,59.09,64,0,3.56,clear sky
440,Santarem,BR,-2.4431,-54.7083,80.73,78,20,3.44,few clouds
441,Northam,GB,51.0333,-4.2167,41.4,71,5,11.74,clear sky
442,Lagos,NG,6.5833,3.75,79.07,87,56,4.68,broken clouds
443,Airai,TL,-8.9266,125.4092,74.21,54,100,2.26,overcast clouds
444,Valle De Allende,MX,26.9333,-105.4,63.23,50,83,6.11,broken clouds
445,Tezu,IN,27.9167,96.1667,63.34,55,100,3.24,overcast clouds
446,Alyangula,AU,-13.8483,136.4192,89.47,74,75,3.44,broken clouds
447,Ancud,CL,-41.8697,-73.8203,53.42,74,100,5.88,overcast clouds
448,Laguna,US,38.421,-121.4238,72.1,66,1,1.01,clear sky
449,Maraba,BR,-5.3686,-49.1178,78.98,94,0,3.44,clear sky
450,Praia,CV,14.9215,-23.5087,74.23,68,100,15.84,overcast clouds
451,Chengde,CN,40.9725,117.9361,29.7,43,1,4.41,clear sky
452,Chumikan,RU,54.7183,135.315,-7.22,89,100,20.83,overcast clouds
453,Kashi,CN,39.4547,75.9797,25.81,54,0,8.95,clear sky
454,Zabol,AF,32.25,67.25,37.87,48,0,2.98,clear sky
455,Coahuayana,MX,18.7333,-103.6833,85.48,81,0,2.15,clear sky
456,Aktau,KZ,43.65,51.2,41.58,73,89,14.56,overcast clouds
457,Codajas,BR,-3.8367,-62.0569,74.03,97,100,4.0,light rain
458,Chifeng,CN,42.2683,118.9636,29.8,41,100,17.31,overcast clouds
459,Humaita,BR,-7.5061,-63.0208,74.35,99,100,2.53,overcast clouds
460,Ha Tinh,VN,18.3333,105.9,63.21,72,96,7.9,overcast clouds
461,Rujewa,TZ,-8.7,34.3833,68.52,75,11,7.58,few clouds
462,Salekhard,RU,66.53,66.6019,-1.5,96,100,14.41,overcast clouds
463,Berlevag,NO,70.8578,29.0864,33.96,65,100,30.85,light rain
464,Ulsteinvik,NO,62.3432,5.8487,32.31,87,83,1.01,broken clouds
465,Kaset Sombun,TH,16.2805,101.9542,65.48,63,33,6.06,scattered clouds
466,Talnakh,RU,69.4865,88.3972,-23.37,98,18,4.68,few clouds
467,Tsaratanana,MG,-16.7833,47.65,71.56,78,2,7.36,clear sky
468,Dharmadam,IN,11.7833,75.4333,74.97,91,15,4.68,few clouds
469,Burnie,AU,-41.0667,145.9167,67.57,74,100,6.58,overcast clouds
470,Ouango,CF,4.3133,22.5552,71.6,96,100,2.89,overcast clouds
471,Coronado,US,32.6859,-117.1831,72.41,81,75,5.75,haze
472,Pangai,TO,-19.8,-174.35,73.51,88,90,2.3,light rain
473,Ketchikan,US,55.3422,-131.6461,37.87,70,75,12.66,light rain
474,Amga,RU,60.8953,131.9608,-28.82,100,36,1.79,scattered clouds
475,Jamsa,FI,61.8642,25.19,17.15,96,83,2.33,broken clouds
476,Vorchdorf,AT,48.0039,13.9212,45.9,86,100,8.41,overcast clouds
477,Richards Bay,ZA,-28.783,32.0377,73.31,84,4,14.74,clear sky
478,Wanning,CN,18.8003,110.3967,66.9,57,100,10.54,overcast clouds
479,Manzhouli,CN,49.6,117.4333,13.48,67,0,23.85,clear sky
480,Ormara,PK,25.2088,64.6357,74.57,41,0,5.48,clear sky
481,Lebanon,US,36.2081,-86.2911,60.49,68,90,14.97,overcast clouds
482,Vero Beach,US,27.6386,-80.3973,69.01,85,1,0.0,clear sky
483,Shaowu,CN,27.3409,117.4831,46.89,54,0,2.15,clear sky
484,Makakilo City,US,21.3469,-158.0858,80.62,62,20,13.8,light rain
485,Bolshaya Rechka,RU,51.9503,104.7355,26.87,86,99,6.31,overcast clouds
486,Tuckahoe,US,37.5901,-77.5564,51.22,64,100,1.99,overcast clouds
487,Pangnirtung,CA,66.1451,-65.7125,2.93,97,100,7.16,overcast clouds
488,Popondetta,PG,-8.7537,148.2534,91.35,53,27,5.19,scattered clouds
489,Siverek,TR,37.755,39.3167,41.61,60,21,4.72,few clouds
490,Ballarat,AU,-37.5662,143.8496,86.99,43,100,10.71,overcast clouds
491,East London,ZA,-33.0153,27.9116,69.22,92,100,3.49,light rain
492,Kuopio,FI,62.8924,27.677,12.15,85,0,10.36,clear sky
493,Saint-Augustin,CA,51.226,-58.6502,14.5,92,100,2.24,overcast clouds
494,Tual,ID,-5.6667,132.75,77.85,84,100,6.58,overcast clouds
495,Sabha,LY,27.0377,14.4283,55.56,36,99,9.28,overcast clouds
496,Fort Madison,US,40.6298,-91.3151,53.44,62,100,8.05,overcast clouds
497,Antofagasta,CL,-23.65,-70.4,61.88,80,62,5.7,broken clouds
498,Leshukonskoye,RU,64.8989,45.7622,23.38,97,100,4.74,light snow
499,Kars,TR,40.602,43.095,23.45,93,75,2.3,broken clouds
500,Souillac,MU,-20.5167,57.5167,77.38,78,40,3.44,scattered clouds
501,Teknaf,BD,20.8624,92.3058,70.23,76,12,3.6,few clouds
502,Disna,BY,55.568,28.1971,25.57,87,100,7.58,overcast clouds
503,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,43.39,100,90,31.32,light intensity shower rain
504,Changji,CN,44.0167,87.3167,9.39,85,4,2.24,mist
505,Araguaina,BR,-7.1911,-48.2072,76.37,86,100,2.62,overcast clouds
506,Pailon,BO,-17.65,-62.75,77.9,88,100,7.27,overcast clouds
507,Mandurah,AU,-32.55,115.7,69.15,53,0,10.67,clear sky
508,Vardo,NO,70.3705,31.1107,30.4,60,100,31.59,light snow
509,Fairbanks,US,64.8378,-147.7164,-1.79,76,75,0.0,mist
510,Karasjok,NO,69.4719,25.5112,28.51,91,100,20.51,overcast clouds
511,Kapit,MY,2.0167,112.9333,81.28,75,100,1.07,overcast clouds
512,Canora,CA,51.6333,-102.4343,37.42,82,100,21.14,overcast clouds
513,Inndyr,NO,67.0338,14.0276,17.78,65,100,8.59,overcast clouds
514,Puerto Leguizamo,CO,-0.1934,-74.7819,74.59,89,73,1.41,broken clouds
515,Siparia,TT,10.1333,-61.5,80.46,92,100,1.01,overcast clouds
516,Tanete,ID,-3.9443,119.7848,84.15,74,100,2.3,overcast clouds
517,Semnan,IR,35.5729,53.3971,51.71,39,100,2.75,overcast clouds
518,Esperantina,BR,-3.9017,-42.2336,79.5,78,57,8.3,broken clouds
519,Baykit,RU,61.67,96.37,2.97,98,100,1.97,overcast clouds
520,Manado,ID,1.487,124.8455,84.97,74,20,4.61,few clouds
521,Omboue,GA,-1.5746,9.2618,76.44,92,100,3.36,light rain
522,Ayan,RU,56.45,138.1667,5.2,75,100,19.15,overcast clouds
523,High Level,CA,58.5169,-117.136,3.31,85,90,2.3,overcast clouds
524,Belyy Yar,RU,53.6039,91.3903,10.29,85,63,2.24,smoke
525,Saint Andrews,US,34.0454,-81.1293,60.53,61,40,1.99,scattered clouds
526,Ayagoz,KZ,47.9714,80.4392,5.72,83,7,5.61,clear sky
527,Buchanan,LR,5.8808,-10.0467,78.53,84,23,2.86,few clouds
528,Sovetskaya Gavan,RU,48.9723,140.2878,19.6,63,100,24.85,overcast clouds
529,Sankt Veit,DE,49.1,10.95,43.97,87,100,13.4,overcast clouds
530,Sisimiut,GL,66.9395,-53.6735,33.03,80,98,5.66,overcast clouds
531,Namatanai,PG,-3.6667,152.4333,86.16,63,100,3.83,overcast clouds
532,Goure,NE,13.9835,10.2704,76.01,25,5,10.18,clear sky
533,Hanzhong,CN,33.0728,107.0303,43.41,67,100,1.28,overcast clouds
534,Salta,AR,-24.7859,-65.4117,80.89,47,90,1.99,overcast clouds
535,Itarema,BR,-2.9248,-39.9167,80.51,78,97,13.53,overcast clouds
536,Butembo,CD,0.15,29.2833,57.9,94,99,2.71,overcast clouds
537,Sao Caetano De Odivelas,BR,-0.75,-48.02,78.48,87,45,7.34,scattered clouds
538,Qinhuangdao,CN,39.9317,119.5883,35.78,43,0,15.19,clear sky
539,Portland,US,45.5234,-122.6762,61.84,86,75,1.99,broken clouds
540,Mabaruma,GY,8.2,-59.7833,75.54,92,100,3.4,overcast clouds
541,Moron,AR,-34.6534,-58.6198,67.98,73,0,5.01,clear sky
542,Kluang,MY,2.0251,103.3328,73.13,87,100,2.3,moderate rain
543,Ambon,ID,-3.6954,128.1814,81.34,81,100,6.04,heavy intensity rain
544,Loma Alta,HN,15.3967,-88.5597,77.88,95,2,1.28,clear sky
545,Liangxiang,CN,39.7319,116.14,35.51,27,0,3.51,clear sky
546,Sompeta,IN,18.9333,84.6,67.86,68,48,5.5,scattered clouds
547,Sinnamary,GF,5.3833,-52.95,78.13,89,100,11.52,light rain
548,Asau,RO,46.4333,26.4,37.76,90,84,6.62,broken clouds
549,Ostrovnoy,RU,68.0531,39.5131,26.15,88,100,32.75,light snow
550,Moussoro,TD,13.6408,16.4901,74.43,21,4,18.21,clear sky
551,Tecate,MX,32.5667,-116.6333,68.67,31,93,1.97,overcast clouds
552,Paysandu,UY,-32.3214,-58.0756,63.93,65,0,7.76,clear sky
553,Cockburn Town,TC,21.4612,-71.1419,80.65,73,3,16.08,clear sky
554,Guiglo,CI,6.5456,-7.4966,72.63,96,2,2.91,light rain
555,Honiara,SB,-9.4333,159.95,85.46,73,100,4.25,overcast clouds
556,Heihe,CN,50.2441,127.4902,3.78,94,100,7.47,light snow
557,Bundaberg,AU,-24.85,152.35,79.09,73,90,6.91,overcast clouds
558,Tarm,DK,55.9086,8.5304,32.49,1,100,5.01,overcast clouds
559,Nushki,PK,29.5542,66.0215,51.06,41,0,3.22,clear sky
560,Shashi,CN,30.3072,112.2447,48.51,26,1,3.91,clear sky
561,Lahij,YE,13.1667,44.5833,68.16,67,0,3.83,clear sky
562,Coffs Harbour,AU,-30.3,153.1333,79.07,74,90,18.41,overcast clouds
563,Port Hedland,AU,-20.3167,118.5667,93.25,21,66,10.36,broken clouds
564,Moree,AU,-29.4667,149.85,84.22,54,9,8.05,clear sky
565,Bodden Town,KY,19.2833,-81.25,78.93,86,20,1.99,few clouds
566,Bondo,CD,3.8146,23.6866,69.13,97,100,2.28,overcast clouds
567,Kampot,KH,10.6167,104.1833,77.05,73,26,12.19,scattered clouds
568,Mayo,US,38.8876,-76.5119,53.13,75,90,1.99,overcast clouds
569,Nyurba,RU,63.2842,118.3319,-20.31,96,100,2.17,overcast clouds
570,Aklavik,CA,68.2191,-135.0107,-16.6,76,90,8.05,light snow
571,Valls,ES,41.2861,1.2499,50.49,63,0,9.22,clear sky
572,Kidal,ML,18.4411,1.4078,71.91,17,6,10.45,clear sky
573,Sao Lourenco Do Sul,BR,-31.3653,-51.9783,64.89,72,100,9.4,overcast clouds
574,Cedar City,US,37.6775,-113.0619,54.57,26,1,0.0,clear sky
575,Damaturu,NG,11.747,11.9608,69.28,36,27,9.42,scattered clouds
576,Haag,NL,52.0767,4.2986,44.55,71,20,1.99,few clouds
577,Conceicao Do Araguaia,BR,-8.2578,-49.2647,73.42,93,100,1.23,moderate rain
578,Rabo De Peixe,PT,37.8,-25.5833,62.28,96,20,5.75,few clouds
579,Takoradi,GH,4.8845,-1.7554,79.57,83,15,6.89,few clouds
580,Skegness,GB,53.1436,0.3363,37.69,74,53,23.62,broken clouds
581,Oistins,BB,13.0667,-59.5333,80.69,78,40,19.57,scattered clouds
582,Pozo Colorado,PY,-23.4923,-58.7972,77.4,36,3,6.29,clear sky
583,Najran,SA,17.4924,44.1277,52.45,32,2,3.02,clear sky
584,Karaton,ID,-6.3424,106.1045,83.95,77,63,5.44,broken clouds
585,Meulaboh,ID,4.1363,96.1285,76.78,86,27,5.21,scattered clouds
586,Maymyo,MM,22.0333,96.4667,55.9,87,100,4.14,overcast clouds
587,Kavieng,PG,-2.5744,150.7967,85.41,65,68,7.61,broken clouds
588,Visnes,NO,59.3556,5.2242,33.57,74,83,11.5,broken clouds
589,Midyat,TR,37.4247,41.3393,38.48,68,0,9.24,clear sky
590,Poya,NC,-21.35,165.15,85.28,66,70,3.98,light rain
591,Balanacan,PH,13.5289,121.8677,79.43,78,100,20.87,overcast clouds
592,Soe,ID,-9.8607,124.284,79.0,60,92,3.42,overcast clouds
593,Hofn,IS,64.2539,-15.2082,26.94,75,100,5.32,overcast clouds
594,Kavaratti,IN,10.5669,72.642,81.84,79,49,12.73,scattered clouds
595,Coburg,DE,50.2667,10.9667,43.0,92,100,5.01,overcast clouds
596,Svetlogorsk,BY,52.6333,29.7333,28.02,80,100,11.79,overcast clouds
597,Verkhnetulomskiy,RU,68.6073,31.7962,28.53,70,100,15.57,overcast clouds
598,Valdosta,US,30.8327,-83.2785,60.15,65,1,0.0,clear sky
599,Ukiah,US,39.1502,-123.2078,72.03,51,1,0.0,clear sky
600,Nome,US,64.5011,-165.4064,-14.73,65,1,3.44,clear sky
601,Severo-Yeniseyskiy,RU,60.3725,93.0408,15.58,94,100,6.78,light snow
602,Mackenzie,CA,55.2999,-123.1698,34.02,93,90,6.91,light snow
603,Lomovka,RU,53.9194,58.3672,27.52,98,100,6.06,overcast clouds
604,Boa Vista,BR,2.8197,-60.6733,76.98,83,90,11.5,overcast clouds
605,Marzuq,YE,14.4,46.4667,56.28,31,0,1.92,clear sky
606,Mindelo,CV,16.8901,-24.9804,72.0,65,100,22.39,overcast clouds
607,Zolotonosha,UA,49.6689,32.0377,29.57,78,93,7.74,overcast clouds
608,Namie,JP,37.4833,141.0,44.98,68,0,13.78,clear sky
609,Vila Franca Do Campo,PT,37.7167,-25.4333,63.19,86,6,6.55,clear sky
610,Lakeside,US,30.13,-81.7682,62.98,73,75,0.0,broken clouds
611,Flin Flon,CA,54.7682,-101.865,8.44,78,90,6.91,light snow
612,Redlands,US,34.0556,-117.1825,80.87,17,29,1.81,scattered clouds
613,Ngunguru,NZ,-35.6167,174.5,72.16,72,100,12.73,overcast clouds
614,Tubuala,PA,9.5167,-79.0333,77.32,86,97,6.8,overcast clouds
615,Genhe,CN,50.7833,121.5167,8.83,82,99,7.38,overcast clouds
616,Klaeng,TH,12.7797,101.6483,73.94,69,28,7.23,scattered clouds
617,Vila,PT,42.0304,-8.1588,41.32,91,100,7.29,light rain
618,Gombong,ID,-7.6072,109.5142,82.6,73,80,2.66,broken clouds
619,Ixtapa,MX,20.7,-105.2,79.83,78,20,6.91,few clouds
620,Kasongo,CD,-4.45,26.6667,67.33,98,100,1.39,overcast clouds
621,Shahpur,IN,16.7,76.8333,68.13,92,14,9.01,few clouds
622,Jalu,LY,29.0331,21.5482,55.96,71,78,4.41,broken clouds
623,Tarsus,TR,36.9188,34.8784,51.67,39,0,6.22,clear sky
624,Dudinka,RU,69.4058,86.1778,-29.15,100,18,4.25,few clouds
625,Kachug,RU,53.9606,105.8817,10.31,96,100,1.5,overcast clouds
626,Sarankhola,BD,22.3082,89.7897,63.97,63,2,3.65,clear sky
627,Kukmor,RU,56.1855,50.8944,25.03,90,15,10.11,few clouds
628,Kilindoni,TZ,-7.9139,39.6668,80.78,75,42,10.58,scattered clouds
629,Waingapu,ID,-9.6567,120.2641,84.15,65,99,4.14,overcast clouds
630,Port Moresby,PG,-9.4431,147.1797,85.42,74,40,5.75,scattered clouds
631,Cugir,RO,45.8333,23.3667,29.93,87,16,4.7,few clouds
632,Ucluelet,CA,48.9329,-125.5528,53.1,95,100,1.99,light rain
633,Carballo,ES,43.213,-8.691,50.54,91,100,13.85,overcast clouds
634,Andenes,NO,69.3143,16.1194,33.78,64,40,27.63,scattered clouds
635,Khandagayty,RU,50.7333,92.05,6.37,95,79,4.88,broken clouds
636,Husavik,IS,66.0449,-17.3389,21.11,79,100,12.26,overcast clouds
637,Nsanje,MW,-16.92,35.262,74.98,90,19,4.09,few clouds
638,Marsa Matruh,EG,31.3525,27.2453,61.0,59,40,11.5,scattered clouds
639,Rengali,IN,21.6333,84.05,57.4,67,7,3.09,clear sky
640,Camabatela,AO,-8.1881,15.375,61.36,100,100,2.64,overcast clouds
641,Taoudenni,ML,22.6783,-3.9836,67.51,15,100,11.7,overcast clouds
642,Haapiti,PF,-17.5667,-149.8667,85.73,73,100,19.53,light rain
643,Stepnyak,KZ,52.8339,70.7803,30.25,69,100,19.46,overcast clouds
644,Astana,KZ,51.1801,71.446,19.35,73,0,13.42,clear sky
645,Trairi,BR,-3.2778,-39.2689,80.58,77,74,10.98,broken clouds
646,Beyneu,KZ,45.3167,55.2,41.63,89,100,14.58,overcast clouds
647,Doha,QA,25.2867,51.5333,71.58,83,11,4.61,few clouds
648,Puerto Madryn,AR,-42.7692,-65.0385,68.29,30,26,18.66,scattered clouds
649,Labytnangi,RU,66.6572,66.4183,-0.49,94,100,14.16,overcast clouds
650,Lufilufi,WS,-13.8745,-171.5986,89.38,76,100,3.29,moderate rain
651,Port Augusta,AU,-32.5,137.7667,93.7,50,0,15.88,clear sky
652,Aktash,RU,50.3,87.7333,-1.37,56,0,4.65,clear sky
653,Mazagao,BR,-0.115,-51.2894,82.45,86,94,5.82,overcast clouds
